"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"	"seasonality"	"park_code"	"state"	"acres"	"latitude"	"longitude"	"day"	"month"	"year"	"annual_pass"	"per_person"
"GRCA-1647"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1648"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea hammondii"	"Western Spadefoot"	"Approved"	"Present"	"Native"	NA	"Under Review"	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1649"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1650"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea multiplicata"	"Mexican Spadefoot"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1651"	"Grand Canyon National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma mavortium nebulosum"	"Arizona Tiger Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1652"	"Grand Canyon National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRSA-1316"	"Great Sand Dunes National Park and Preserve"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo cognatus"	"Great Plains Toad"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSA"	"CO"	42984	37.73	-105.51	24	9	2004	45	15
"GRSA-1317"	"Great Sand Dunes National Park and Preserve"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSA"	"CO"	42984	37.73	-105.51	24	9	2004	45	15
"GRSA-1318"	"Great Sand Dunes National Park and Preserve"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris triseriata"	"Western Chorus Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSA"	"CO"	42984	37.73	-105.51	24	9	2004	45	15
"GRSA-1319"	"Great Sand Dunes National Park and Preserve"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSA"	"CO"	42984	37.73	-105.51	24	9	2004	45	15
"GRSA-1320"	"Great Sand Dunes National Park and Preserve"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSA"	"CO"	42984	37.73	-105.51	24	9	2004	45	15
"GRSA-1321"	"Great Sand Dunes National Park and Preserve"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSA"	"CO"	42984	37.73	-105.51	24	9	2004	45	15
"GRSM-1417"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo americanus americanus"	"Eastern American Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1418"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo fowleri"	"Fowler's Toad"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1419"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris crepitans crepitans"	"Northern Cricket Frog"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1420"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla chrysoscelis"	"Cope's Gray Treefrog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1421"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla versicolor"	"Gray Treefrog"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1422"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris brachyphona"	"Mountain Chorus Frog"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1423"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris crucifer crucifer"	"Northern Spring Peeper"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1424"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris feriarum feriarum"	"Upland Chorus Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1425"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris triseriata"	"Western Chorus Frog"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1426"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Microhylidae"	"Gastrophryne carolinensis"	"Eastern Narrow-Mouthed Toad"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1427"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1428"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana clamitans melanota"	"Northern Green Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1429"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana palustris"	"Pickerel Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1430"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1431"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana sphenocephala"	"Southern Leopard Frog"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1432"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana sylvatica"	"Wood Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1433"	"Great Smoky Mountains National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Scaphiopus holbrookii holbrookii"	"Eastern Spadefoot"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1434"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma maculatum"	"Spotted Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1435"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma opacum"	"Marbled Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1436"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma talpoideum"	"Mole Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1437"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Cryptobranchidae"	"Cryptobranchus alleganiensis alleganiensis"	"Eastern Hellbender"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1438"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Aneides aeneus"	"Green Salamander"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	"Under Review"	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1439"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus aeneus"	"Seepage Salamander"	"Approved"	"Present"	"Native"	"Rare"	"Under Review"	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1440"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus conanti"	"Spotted Dusky Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1441"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus imitator"	"Imitator Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1442"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus marmoratus"	"Shovel-Nosed Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1443"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus monticola"	"Seal Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1444"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus ocoee"	"Ocoee Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1445"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus quadramaculatus"	"Black-Bellied Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1446"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus santeetlah"	"Santeetlah Dusky Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1447"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus wrighti"	"Pigmy Salamander"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1449"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea bislineata"	"Northern Two-Lined Salamander"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1450"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea cirrigera"	"Southern Two-Lined Salamander"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1451"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea guttolineata"	"Three-Lined Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1452"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea junaluska"	"Junaluska Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1453"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea longicauda longicauda"	"Long-Tailed Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1454"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea lucifuga"	"Cave Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1455"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea wilderae"	"Blue Ridge Two-Lined Salamander"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1456"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Gyrinophilus porphyriticus"	"Spring Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1457"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Hemidactylium scutatum"	"Four-Toed Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1459"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon aureolus"	"Tellico Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1460"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon cinereus"	"Eastern Red-Backed Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1461"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon dorsalis"	"Northern Zigzag Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1462"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon glutinosus"	"Northern Slimy Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1463"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon jordani"	"Appalachian Salamander"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1464"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon metcalfi"	"Southern Gray-Cheeked Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1465"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon oconaluftee"	"Southern Appalachian Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1466"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon serratus"	"Southern Red-Backed Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1467"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon ventralis"	"Southern Zigzag Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1468"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon websteri"	"Webster's Salamander"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1471"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton montanus diastictus"	"Midland Mud Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1472"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton montanus montanus"	"Eastern Mud Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1473"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton ruber nitidus"	"Blue Ridge Red Salamander"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1474"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton ruber ruber"	"Northern Red Salamander"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1475"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton ruber schencki"	"Blackchin Red Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1476"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Proteidae"	"Necturus maculosus maculosus"	"Common Mudpuppy"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRSM-1477"	"Great Smoky Mountains National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Notophthalmus viridescens viridescens"	"Eastern Red-Spotted Newt"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRSM"	"TN"	521490	35.68	-83.53	14	6	1934	0	0
"GRTE-1345"	"Grand Teton National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo boreas boreas"	"Boreal Toad"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRTE"	"WY"	309995	43.73	-110.8	26	2	1929	70	15
"GRTE-1346"	"Grand Teton National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris maculata"	"Boreal Chorus Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRTE"	"WY"	309995	43.73	-110.8	26	2	1929	70	15
"GRTE-1347"	"Grand Teton National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates catesbeianus"	"American Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"GRTE"	"WY"	309995	43.73	-110.8	26	2	1929	70	15
"GRTE-1348"	"Grand Teton National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana luteiventris"	"Columbia Spotted Frog"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"GRTE"	"WY"	309995	43.73	-110.8	26	2	1929	70	15
"GRTE-1349"	"Grand Teton National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRTE"	"WY"	309995	43.73	-110.8	26	2	1929	70	15
"GRTE-1350"	"Grand Teton National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma mavortium melanostictum"	"Blotched Tiger Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GRTE"	"WY"	309995	43.73	-110.8	26	2	1929	70	15
"GUMO-1404"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo cognatus"	"Great Plains Toad"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1405"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo debilis"	"Western Green Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1406"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1407"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo speciosus"	"Texas Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1408"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Craugastoridae"	"Eleutherodactylus augusti"	"Balcones Barking Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1409"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris crepitans"	"Northern Cricket Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1410"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana berlandieri"	"Rio Grande Leopard Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1411"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1412"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Scaphiopus couchii"	"Couch's Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1413"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1414"	"Guadalupe Mountains National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea multiplicata"	"Mexican Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"GUMO-1415"	"Guadalupe Mountains National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Unknown"	"Unknown"	NA	NA	"GUMO"	"TX"	86416	31.92	-104.87	15	11	1966	35	10
"HALE-1069"	"Haleakala National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo marinus"	"Cane Toad"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA	NA	"HALE"	"HI"	29094	20.72	-156.17	1	7	1961	55	15
"HALE-1070"	"Haleakala National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA	NA	"HALE"	"HI"	29094	20.72	-156.17	1	7	1961	55	15
"HALE-1071"	"Haleakala National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana rugosa"	"Wrinkled Frog"	"Approved"	"Present"	"Not Native"	"Rare"	NA	NA	"HALE"	"HI"	29094	20.72	-156.17	1	7	1961	55	15
"HAVO-1106"	"Hawaii Volcanoes National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo marinus"	"Cane Toad"	"Approved"	"Present"	"Not Native"	"Rare"	NA	NA	"HAVO"	"HI"	323431	19.38	-155.2	1	8	1916	55	15
"HAVO-1107"	"Hawaii Volcanoes National Park"	"Amphibian"	"Anura"	"Eleutherodactylidae"	"Eleutherodactylus coqui"	"Common Coqui"	"Approved"	"Present"	"Not Native"	"Rare"	NA	NA	"HAVO"	"HI"	323431	19.38	-155.2	1	8	1916	55	15
"HAVO-1108"	"Hawaii Volcanoes National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Rare"	NA	NA	"HAVO"	"HI"	323431	19.38	-155.2	1	8	1916	55	15
"HAVO-1109"	"Hawaii Volcanoes National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana rugosa"	"Wrinkled Frog"	"Approved"	"Present"	"Not Native"	"Rare"	NA	NA	"HAVO"	"HI"	323431	19.38	-155.2	1	8	1916	55	15
"HOSP-1491"	"Hot Springs National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo americanus charlesmithi"	"Dwarf American Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"HOSP"	"AR"	5550	34.51	-93.05	4	3	1921	0	0
"HOSP-1493"	"Hot Springs National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii fowleri"	"Fowler's Toad"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"HOSP"	"AR"	5550	34.51	-93.05	4	3	1921	0	0
"HOSP-1494"	"Hot Springs National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris crepitans blanchardi"	"Blanchard's Cricket Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"HOSP"	"AR"	5550	34.51	-93.05	4	3	1921	0	0
"HOSP-1496"	"Hot Springs National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla chrysoscelis"	"Cope's Gray Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"HOSP"	"AR"	5550	34.51	-93.05	4	3	1921	0	0
"HOSP-1497"	"Hot Springs National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla cinerea"	"Green Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"HOSP"	"AR"	5550	34.51	-93.05	4	3	1921	0	0
